80018207;1;INA;0200;TERM. 30-7 KULAMA;20170817;00267400;0832118960000;IR.7305-BD-2Z-3005-T;0005218919;864;PCE;10;H11600477XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170817;20170817;;20170818;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018208;1;INA;0200;TERM. 30-7 KULAMA;20170817;00267400;0832108220000;AU.7305-BD-3005;0005219035;184;PCE;10;H11602911XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170817;20170817;;20170818;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018209;1;INA;0200;TERM. 30-7 KULAMA;20170817;00267400;0688902220000;AU.7208-BD-3005;0005219019;1001;PCE;10;H11607295XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170817;20170817;;20170818;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
