80018635;1;INA;0095;Dr. G. Schaefflera 1;20170918;00267400;0864641400000;AU.NK35/20-0014-DRE-HLX;0005185778;7560;PCE;10;H11604591XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170918;20170918;;20170919;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018635;2;INA;0095;Dr. G. Schaefflera 1;20170918;00267400;0864641400000;AU.NK35/20-0014-DRE-HLX;0005185778;5670;PCE;10;H11700177XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170918;20170918;;20170919;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018635;3;INA;0095;Dr. G. Schaefflera 1;20170918;00267400;0864641400000;AU.NK35/20-0014-DRE-HLX;0005185778;2520;PCE;10;H11700177XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170918;20170918;;20170919;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
