80018660;1;INA;0045;R-H1;20170920;00267400;0692764710000;SRG.LE25-1911;0005129636;2520;PCE;10;303152;;;;;;AB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018661;1;INA;0045;R-H1;20170920;00267400;0692668590000;SRG.E30-1911;0005129605;23406;PCE;10;616120981;;;;;;AB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018661;2;INA;0045;R-H1;20170920;00267400;0692668590000;SRG.E30-1911;0005129605;282;PCE;10;616120981;;;;;;AB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018662;1;INA;0045;R-H1;20170920;00267400;0692647910000;SRG.E120-1911;0005129597;103;PCE;10;B2-1602679;;;;;;AB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018663;1;INA;0045;R-H1;20170920;00267400;0585914510000;AU.208-2N-0037;0005129608;702;PCE;10;H11603594XX;;;;;;AB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018664;1;INA;0045;R-H1;20170920;00267400;0585208800000;AU.207-B-AH02-0037;0005129726;1200;PCE;10;H11605303XX;;;;;;AB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
80018665;1;INA;0045;R-H1;20170920;00267400;0818065070000;AU.SH30-B-2S-0037;0005129545;2254;PCE;10;H11505353XX;;;;;;AA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20170920;20170920;;20170921;;;;;;;;;;;;;;;;;;;;;;EXW;;30;
